ar_time,noaa_ar_no,central_meridian_dist,latitude,corr_whole_spot_area,mcintosh,LL,number_of_spots,greenwich,original_central_meridian_dist,original_latitude
2001-10-13,9663,-52,-14,30,HSX,1,1,ALPHA,,
2001-10-13,9664,-16,7,10,HRX,1,1,ALPHA,,
2001-10-14,9648,73,-6,,NONE,,,PLAGE,,
2001-10-14,9650,56,-17,10,BXO,3,2,BETA,,
2001-10-14,9653,40,-22,60,DAO,4,7,BETA,,
2001-10-14,9655,26,-22,30,CSO,4,4,BETA,,
2001-10-14,9657,-4,22,10,HSX,1,1,ALPHA,,
2001-10-14,9658,-18,-15,190,FSI,17,16,BETA,,
2001-10-14,9659,22,3,,NONE,,,PLAGE,,
2001-10-14,9660,21,13,20,CSO,6,5,BETA,,
2001-10-14,9661,-42,15,720,EKI,11,16,BETA-DELTA,,
2001-10-14,9662,-15,9,70,DAO,6,11,BETA,,
2001-10-14,9663,-37,-15,20,HSX,1,1,ALPHA,,
2001-10-14,9664,-3,7,,NONE,,,PLAGE,,
2001-10-14,9665,57,-26,10,BXO,4,3,BETA,,
2001-10-15,9650,69,-17,,NONE,,,PLAGE,,
2001-10-15,9653,54,-22,30,CSO,3,3,BETA,,
2001-10-15,9655,37,-22,20,CRO,3,4,BETA,,
2001-10-15,9657,10,22,10,AXX,1,1,ALPHA,,
2001-10-15,9658,-4,-15,170,FAO,20,16,BETA,,
2001-10-15,9659,36,4,10,BXO,3,3,ALPHA,,
2001-10-15,9660,36,13,30,HSX,1,2,ALPHA,,
2001-10-15,9661,-30,15,670,DKO,10,18,BETA-DELTA,,
2001-10-15,9662,-3,8,140,DSO,8,14,BETA,,
2001-10-15,9663,-25,-14,30,CSO,10,4,BETA,,
2001-10-15,9664,10,7,,NONE,,,PLAGE,,
2001-10-15,9665,70,-26,,NONE,,,PLAGE,,
2001-10-15,9666,-31,-12,10,BXO,3,2,BETA,,
2001-10-15,9667,-73,24,30,HSX,1,1,ALPHA,,
2001-10-16,9653,64,-22,20,BXO,10,2,BETA,,
2001-10-16,9655,50,-22,,NONE,,,PLAGE,,
2001-10-16,9657,23,22,,NONE,,,PLAGE,,
2001-10-16,9658,9,-15,160,FAO,18,21,BETA,,
2001-10-16,9659,51,4,40,CRO,4,4,BETA,,
2001-10-16,9660,50,12,20,HRX,1,1,ALPHA,,
2001-10-16,9661,-17,15,720,EKI,11,16,BETA-DELTA,,
2001-10-16,9662,12,9,60,CSO,8,8,BETA,,
2001-10-16,9663,-9,-15,20,HSX,1,1,ALPHA,,
2001-10-16,9664,23,7,,NONE,,,PLAGE,,
2001-10-16,9665,83,-26,,NONE,,,PLAGE,,
2001-10-16,9666,-18,-11,0,AXX,0,1,ALPHA,,
2001-10-16,9667,-60,23,60,CAO,7,4,BETA,,
2001-10-16,9668,-1,29,10,BXO,6,4,BETA,,
2001-10-16,9669,-70,13,70,CSO,7,4,BETA,,
2001-10-17,9653,77,-18,,NONE,,,PLAGE,,
2001-10-17,9655,63,-22,,NONE,,,PLAGE,,
2001-10-17,9657,36,22,,NONE,,,PLAGE,,
2001-10-17,9658,24,-14,120,FSO,21,15,BETA,,
2001-10-17,9659,64,7,30,CSO,5,4,BETA,,
2001-10-17,9660,63,12,,NONE,,,PLAGE,,
2001-10-17,9661,-4,16,800,EKC,13,34,BETA-GAMMA-DELTA,,
2001-10-17,9662,24,10,50,DAO,9,13,BETA,,
2001-10-17,9663,5,-16,10,HSX,1,1,ALPHA,,
2001-10-17,9666,-5,-10,,NONE,,,PLAGE,,
2001-10-17,9667,-47,24,70,DSO,9,8,BETA,,
2001-10-17,9668,12,29,,NONE,,,PLAGE,,
2001-10-17,9669,-57,13,150,EAO,13,11,BETA,,
2001-10-17,9670,-67,-16,130,HSX,4,2,ALPHA,,
2001-10-18,9655,76,-22,,NONE,,,PLAGE,,
2001-10-18,9657,49,22,,NONE,,,PLAGE,,
2001-10-18,9658,35,-15,150,FAO,18,12,BETA-GAMMA,,
2001-10-18,9659,75,5,20,BXO,1,2,ALPHA,,
2001-10-18,9660,76,12,,NONE,,,PLAGE,,
2001-10-18,9661,8,16,800,FKI,16,28,BETA-GAMMA-DELTA,,
2001-10-18,9662,37,10,70,CSO,7,10,BETA,,
2001-10-18,9663,17,-16,10,AXX,0,1,ALPHA,,
2001-10-18,9666,8,-10,,NONE,,,PLAGE,,
2001-10-18,9667,-35,25,70,DAO,9,5,BETA,,
2001-10-18,9668,25,29,,NONE,,,PLAGE,,
2001-10-18,9669,-42,13,140,EAO,14,14,BETA-GAMMA,,
2001-10-18,9670,-59,-18,340,FAO,16,4,BETA,,
2001-10-18,9671,-32,15,20,BXO,4,5,BETA,,
2001-10-19,9658,48,-14,180,EAO,15,15,BETA-GAMMA,,
2001-10-19,9659,88,5,,NONE,,,PLAGE,,
2001-10-19,9661,23,16,660,EKI,11,24,BETA-GAMMA-DELTA,,
2001-10-19,9662,51,10,40,DSO,7,7,BETA,,
2001-10-19,9663,30,-16,,NONE,,,PLAGE,,
2001-10-19,9667,-18,26,40,HAX,5,2,ALPHA,,
2001-10-19,9668,38,29,,NONE,,,PLAGE,,
2001-10-19,9669,-28,13,140,EAI,12,20,BETA,,
2001-10-19,9670,-45,-18,370,FKO,18,12,BETA-GAMMA,,
2001-10-19,9671,-18,15,30,DSO,6,8,BETA,,
2001-10-19,9672,-69,-21,100,HAX,2,3,ALPHA,,
2001-10-19,9673,-73,3,110,HSX,2,1,ALPHA,,
2001-10-20,9658,61,-14,230,FAO,17,18,BETA-GAMMA,,
2001-10-20,9661,35,16,620,EKI,12,21,BETA-GAMMA-DELTA,,
2001-10-20,9662,66,11,70,DSO,7,5,BETA,,
2001-10-20,9663,43,-16,,NONE,,,PLAGE,,
2001-10-20,9667,-6,26,40,CSO,6,5,BETA,,
2001-10-20,9668,51,29,,NONE,,,PLAGE,,
2001-10-20,9669,-14,13,170,EAI,13,27,BETA,,
2001-10-20,9670,-32,-18,530,FKO,19,20,BETA-GAMMA,,
2001-10-20,9671,-4,16,100,DAO,7,14,BETA,,
2001-10-20,9672,-53,-20,160,HAX,3,4,ALPHA,,
2001-10-20,9673,-58,4,130,HAX,2,1,ALPHA,,
2001-10-20,9674,-34,-8,60,BXO,3,4,BETA,,
2001-10-21,9658,73,-15,110,DAO,10,7,BETA,,
2001-10-21,9661,48,15,410,ESO,11,15,BETA-GAMMA,,
2001-10-21,9662,81,11,60,DSO,8,2,BETA,,
2001-10-21,9663,56,-16,,NONE,,,PLAGE,,
2001-10-21,9667,10,26,10,HRX,1,1,ALPHA,,
2001-10-21,9669,-1,14,150,EAI,14,32,BETA,,
2001-10-21,9670,-19,-19,470,FAO,18,17,BETA,,
2001-10-21,9671,9,15,80,DSO,8,15,BETA,,
2001-10-21,9672,-40,-20,150,DAO,5,8,BETA,,
2001-10-21,9673,-46,3,70,CAO,4,4,BETA,,
2001-10-21,9674,-20,-8,50,DSO,6,7,BETA,,
2001-10-21,9675,-69,-14,30,HSX,1,1,ALPHA,,
2001-10-21,9676,-70,13,70,CAO,2,1,BETA,,
2001-10-22,9658,86,-15,50,HAX,1,1,ALPHA,,
2001-10-22,9661,64,14,360,EKO,11,10,BETA-GAMMA-DELTA,,
2001-10-22,9662,88,11,20,HAX,1,1,ALPHA,,
2001-10-22,9667,23,26,10,HRX,1,2,ALPHA,,
